"","sens_28_spec_89","sens_57_spec_80","sens_64_spec_76","sens_70_spec_70","sens_75_spec_66","sens_88_spec_63","sens_90_spec_58","sens_95_spec_19","sens_100_spec_3"
"14",31396.7596823803,31547.2529809981,31563.8279431835,31612.8846588767,31626.6459381332,31744.1662442074,31784.5410139249,31886.0851470602,31947.1378857301
"15",28495.5582838116,28623.4323915855,28673.9571911737,28697.1708098262,28724.1314086571,28820.3905523328,28853.5003399494,28944.4110471215,29014.7183638215
"16",38702.4077387612,38827.8291781452,38860.7843078516,38882.5966188844,38896.365015008,38961.2218304263,38975.1920804965,39100.4375191585,39167.7118758549
"17",32862.7904426524,33014.0703371922,33063.5256202874,33098.6357888799,33148.2318448925,33227.563828537,33242.169786369,33334.0277526774,33372.1590989724
"18",28127.6107721273,28343.1056531747,28383.0514456511,28407.0922801603,28451.4944602827,28503.4761961392,28529.7820943776,28659.9256870175,28704.2181200289
"19",37691.9763005804,37820.070669849,37847.1033269917,37878.9457560389,37915.6804539615,38002.0478448174,38014.2585192028,38162.2676556846,38200.5199964346
"20",25903.3269357147,26011.7777124112,26032.8427411853,26051.2308764297,26109.1963526903,26133.9022384136,26169.8361897396,26287.8109940544,26363.0329477547
"21",37423.8048112007,37643.8628507348,37694.0583786015,37734.0197097342,37747.6081958577,37791.7856516436,37826.8469682088,37914.0669649302,37973.3867952133
"22",33364.9564138027,33490.4905533492,33521.9428142194,33567.9468577589,33602.5032169514,33659.5913011293,33672.6701097577,33760.7775361467,33800.6302493411
"23",36999.3482735331,37107.7269674458,37142.8744626059,37184.4897997743,37201.8308970361,37270.2005644419,37282.7848376601,37371.8861796146,37415.5796107472
"24",33230.4540983073,33358.0566288715,33382.4451989317,33413.5524073237,33431.6130122742,33502.3057057265,33513.6335953079,33609.2035198864,33650.1121512985
"25",31869.3519028539,32032.0983950327,32061.2519447457,32118.4912716323,32276.1870644911,32327.5168222376,32360.4151279111,32477.3131706133,32549.8729955498
"26",51722.2059423036,51829.7681516116,51851.0990134704,51893.645531019,51922.0451222132,51961.209307706,51974.2923084182,52059.7649234815,52103.3566896492
"27",43816.4653368258,44099.350988043,44126.0845883735,44146.3185919378,44166.4105653712,44220.5851217987,44233.4137252479,44318.6296422643,44366.4231326905
"28",46989.7620934596,47129.7231166119,47150.8568699037,47171.2931783394,47216.2606183228,47271.2615199047,47285.7848629085,47410.4497418041,47447.0048614874
"29",39625.7441070503,39841.4216790892,39914.2191892354,39966.4547386199,39987.0438713975,40094.9775081689,40129.1539694119,40251.7479169325,40334.2397957366
"30",36264.4993441291,36354.5290648097,36397.3194001185,36419.2008128761,36432.94271393,36487.7170628462,36502.6557507249,36592.1658625816,36652.4866101359
"31",29399.553816085,29757.951741942,29875.9003676564,29919.925986823,29978.2311170865,30058.1786363912,30071.2915412008,30188.2631952834,30236.4949717501
"32",38705.7687095308,38850.3661467705,38897.9248675609,38977.6469065117,39005.0330600712,39111.7382160316,39123.3298154868,39221.1986430222,39279.2974348529
"33",34464.1456037593,34621.5457651029,34651.7857496467,34696.9175874901,34723.5528853213,34802.0263518141,34813.1807238882,34910.7502948084,34968.1539415275
"34",34911.2065921184,35118.1894947667,35147.4925102131,35198.6040582223,35256.389282389,35354.4842413243,35386.1032577997,35489.305379746,35539.8565787625
"35",28117.7470677714,28271.4103648705,28314.0515260428,28338.8277081533,28372.3820434901,28468.6537227704,28482.3819834683,28572.1219784273,28611.9886170281
"36",35858.0269979267,36028.1462979424,36073.5161165753,36132.1533869044,36167.8408495292,36211.4382248829,36242.4734014317,36338.4590146175,36381.4484223348
"37",35394.316556924,35494.0924302479,35546.7794167106,35593.7516500431,35643.7059685695,35697.5441206726,35728.9859550904,35825.6930467863,35865.2947428616
"38",27473.7833034454,27585.9193440256,27621.3298577632,27645.7929713406,27659.7580693785,27697.6522164694,27711.4447504392,27793.4494066588,27839.566027664
"39",29568.5273172934,29834.6890785344,29875.3292223874,29931.3858387772,29951.6988051563,30038.5053940955,30051.570379413,30145.8550868725,30200.8396741987
"40",39005.8086767983,39129.6040073469,39148.4114213183,39219.361191584,39302.350716433,39387.2559490495,39433.8410952574,39512.5893464991,39557.1541860712
"41",42540.6306327673,42629.0571299552,42678.7450996468,42698.0847425114,42713.060285376,42765.7701978172,42777.4511502043,42865.137857864,42955.0850260898
"42",44348.9881819098,44676.0493083081,44716.7972342132,44751.0026265409,44778.6464409524,44921.106373792,44969.6314319037,45108.3720369689,45181.5765559297
"43",28228.5962004212,28342.0834532131,28374.9661182287,28398.4890598199,28453.1713171751,28565.5841095468,28578.9617987707,28667.5311362767,28732.6665610465
"44",46867.8858516796,47087.9018377396,47151.728865557,47199.6725249798,47228.3991865415,47325.0473013914,47344.6791698572,47460.0817561561,47542.9823984303
"45",23487.4779623704,23595.4007294626,23618.2628762974,23648.1697307113,23685.7322942217,23746.3806986123,23761.3614281576,23878.8395304158,23930.2076220608
"46",35353.8670352657,35607.0070168612,35657.573769504,35710.6384811707,35746.477993635,35786.6734304163,35848.4057497341,35949.3038846438,36021.6903082011
"47",40393.0772682074,40531.0164773818,40548.233481141,40573.9678612398,40588.4184640184,40660.8303151569,40671.3416676902,40785.3066022887,40823.3125088264
"48",39935.80528412,40117.4694725557,40183.9488850734,40238.9178010447,40253.8048039856,40337.3269594895,40374.818584852,40485.508442411,40560.0493248586
"49",35039.0483743264,35255.5556103166,35316.0594400073,35368.8306869105,35410.800447454,35573.4050713132,35585.1616592418,35720.6132073651,35770.8828582714
"50",33141.8663797996,33291.1261344812,33316.1844957526,33336.5472135681,33357.7999077222,33402.26480612,33416.1856482559,33503.0046622849,33596.3129081179
"51",45691.5982859638,45855.121757259,45879.1671912507,45915.595000198,45943.8611231611,46042.556386891,46061.8764317082,46146.6779413264,46229.5511514256
"52",33275.8381299778,33449.198296526,33518.12974435,33612.3024484467,33631.254514753,33753.6783963676,33765.92265639,33870.4317206853,33916.9908203396
"53",33677.118304808,33941.6513139766,34012.0751494082,34041.2155723062,34080.723161547,34210.2599261729,34223.9070935601,34313.7304257048,34396.7559998923
"54",29444.6847763515,29588.2744242626,29639.2342852668,29664.0813970357,29686.3012511521,29733.0943731737,29769.890592929,29887.1541476948,29965.5647578372
"55",23473.9647563429,23619.6487762076,23635.3276310186,23662.4460535157,23681.1250201691,23736.1031457232,23753.5792792513,23844.7824901484,23883.6603332985
"56",28284.7798800574,28491.5719600749,28525.6644272366,28563.686815334,28620.0398444829,28715.1857290963,28730.000399164,28832.3719846026,28892.642751505
"57",32391.4350569972,32630.8803100116,32796.5030748308,32896.3724799289,32937.0276122373,32999.4778656395,33038.2814493805,33181.604697781,33309.5911804001
"58",27659.9185465188,27910.0050801623,27945.1044971093,27997.4169068196,28096.1003439105,28170.1099993641,28182.5825499219,28311.7323292391,28410.3396822889
"59",28697.5061187775,28823.9227570809,28866.692505062,28897.7230864458,28914.230017139,28974.5137394194,28991.3755371933,29081.9830910665,29146.2881939387
"60",42972.4539464668,43220.0399677733,43287.6227654122,43377.3212424681,43421.0748208422,43474.9478141659,43494.7166477115,43603.759637589,43689.1861153246
"61",34899.502529521,35201.1055828249,35230.90976911,35275.3035594991,35314.0493674961,35437.9775858011,35452.893342708,35576.798875085,35635.3425946824
"62",20858.4610408832,21031.3984475852,21110.8310007149,21149.0756721076,21196.1221611456,21275.0864775697,21289.2951680946,21379.8455486363,21455.9961675327
"63",35916.5084327966,35900.4937950731,35967.28201681,35914.4529324835,35932.402436255,35980.3741646209,35998.7269788851,36068.7206439967,36105.8896323805
"64",40964.2602839565,41201.94696183,41253.3342984464,41331.2874690418,41409.0791046212,41581.3444420321,41621.9513017506,41729.2936242267,41826.2095315278
"65",34830.8291426059,35048.2571909513,35091.6851107173,35120.480770887,35136.2830727848,35184.4820982403,35198.3300534227,35317.7325327809,35356.5630450436
"66",31302.9624967918,31416.7332203273,31471.015629821,31523.3660841586,31551.8027909978,31607.0896338805,31630.7532906444,31762.8501159809,31832.139967864
"67",40898.9030560537,41097.6675377429,41150.0797928238,41190.4965988961,41236.1159252951,41340.1612677736,41371.9615363473,41474.7592755546,41541.2072826265
"68",37518.0525044501,37644.6237427639,37675.3113412328,37695.8446269281,37709.3474570131,37801.641746622,37814.4312358935,37895.865776082,37934.4941438963
"69",34857.7478195944,35096.7375872397,35122.4227775729,35169.5583606395,35208.5991435261,35333.0244493417,35366.5528747202,35485.2582838989,35543.3190126256
"70",39996.3667525491,40215.6512767578,40283.359598606,40339.7544129237,40375.4577398538,40483.0145320967,40521.5310925452,40666.9502297902,40710.5986626595
"71",34861.3314878904,34975.5805966,34996.3546216643,35025.5849053188,35041.1067303905,35109.4767273809,35123.6271274398,35237.5830644506,35282.1801895958
"72",38750.6682050381,38865.8822299433,38879.2072961846,38897.4599368012,38870.1408400375,38956.9932536493,38967.93760346,39054.2013567319,39118.4125589481
"73",33092.7065772848,33221.787071773,33258.2092880675,33289.9800938037,33332.7755585518,33372.557349386,33399.1188779628,33509.3937011865,33576.5543219033
"74",36303.0387684938,36420.0830217411,36439.1525637828,36469.1814565394,36538.442868522,36601.3906501071,36628.9815454656,36727.1239765436,36796.3637825336
"75",26914.1187531189,27184.9380568817,27241.5997478957,27284.3408888726,27401.9877535888,27558.2096663113,27584.0694617243,27695.951979027,27759.5985222319
"76",41510.6712683682,41584.0615913874,41625.2683639915,41676.3146273797,41713.5278106214,41742.60842347,41776.8847280135,41865.7817241354,41918.4226247325
"77",36143.370793129,36427.4073344278,36475.7825010129,36529.0863387611,36565.5690489852,36746.2562264054,36774.806365471,36925.8832803187,37034.3633764379
"78",39964.8869246062,40067.8440025149,40125.8533819356,40156.4263203366,40194.0190740093,40302.7950985088,40313.7680945654,40414.0213652594,40467.5937939172
"79",29600.9764892229,29897.8220168457,29930.4628827136,29993.6842251222,30078.3396261906,30179.1401537451,30200.9571857403,30303.7188576278,30386.1283144738
"80",29184.3902389583,29410.3896073603,29439.7474651899,29466.1239104037,29519.1394248769,29580.6885234865,29593.5578216611,29726.1345329292,29804.430704044
"81",40583.4825931022,40782.53908863,40817.027906249,40858.5308192155,40871.8326093642,40993.6664161825,41021.9054550467,41120.0961887688,41160.2163028965
"82",32736.5955782619,32901.9869106764,32922.5177940261,32942.5152778992,32960.251795681,33029.8433392386,33043.4034814368,33127.5247195462,33169.2848680251
"83",27759.4697652078,27839.7690036597,27879.4305066624,27904.9416133859,27930.5480111928,27981.4454564771,28001.0221161762,28088.9616381539,28126.3147779518
"84",41023.6748753273,41198.6636184178,41263.1874443533,41337.2211264111,41377.672012301,41455.7159692241,41469.8197063064,41588.1446206204,41625.7735007672
"85",30359.9734598391,30499.8159300021,30520.1042755292,30541.6106210563,30576.6742343612,30623.4551059779,30640.9848216176,30737.8773785444,30796.6042475698
"86",36232.842317634,36402.2057828652,36497.929627712,36518.8064437185,36534.490378658,36651.6437890588,36688.1540977508,36794.0329018161,36891.5041119024
"87",28884.317037525,29016.678387284,29062.4906443201,29085.7029953996,29101.1450963249,29167.9312366207,29182.1712475151,29295.4905182252,29366.0222109923
"88",30633.5740158607,30789.1725806812,30825.6812232829,30847.8141392538,30863.1359552248,30908.9854333856,30923.0608175814,31006.9715529177,31059.6659452098
"89",26079.1066080837,26210.0470554408,26226.8560361463,26263.648494615,26287.9840811053,26394.3023361573,26424.2152503998,26514.8507177306,26571.0974184747
"90",31085.7679793216,31281.6190310907,31343.2264351592,31400.0639195217,31434.277757881,31571.3435717951,31594.8254148769,31681.6760817431,31717.6830224045
"91",30164.8274402005,30531.6072874711,30629.2880252514,30652.6289705593,30719.9434446029,30787.3693625047,30801.6814327127,30939.5464575546,31004.5753838247
"92",40987.5674051558,41175.1172826962,41192.8325501764,41232.0652373554,41298.8486185575,41389.0126926871,41399.2681272923,41510.9826001031,41563.4801974758
"93",35839.117351395,35931.9939646637,35970.2234875675,36006.6938124985,36027.6755324286,36082.2600227775,36093.4187494869,36197.6073119209,36234.704244103
"94",23784.6620777664,23862.0714619906,23932.5975253924,23954.6218091411,23983.1639588058,24030.729598775,24043.9740188418,24128.4525102214,24164.6681758945
"95",36090.1786376577,36182.6645564466,36199.6052742383,36236.1647511733,36270.9408781365,36320.8424935771,36334.8543912878,36431.4844560967,36472.7153469392
"96",42162.6418404575,42314.1475380066,42361.48878227,42396.0994147467,42425.7459982615,42538.3975723299,42551.8699224555,42670.3201383858,42733.434133024
"97",27301.0097925725,27461.3186331128,27512.3538837062,27562.4234985294,27582.6798083243,27658.4962094249,27673.2521886091,27754.4005895996,27796.9565289196
"98",36372.2714419601,36450.913591399,36471.1817312047,36491.5647691568,36510.8360580357,36552.5442967471,36568.2593566176,36654.154301012,36690.055593274
"99",28730.1358475734,28930.1989608296,28994.127886963,29043.3435766209,29091.0363181492,29169.8195685447,29184.5949547594,29267.4833650175,29357.0416456688
"100",30456.3758368451,30624.1179129145,30662.9274287114,30684.6922353337,30728.2536919014,30822.3864511189,30894.4517499792,31008.9339618392,31069.9567525905
"101",32042.2639027533,32163.0464936526,32202.4256843796,32242.4507855927,32266.941860345,32312.0656392928,32325.5146310104,32407.4723386396,32455.4940754035
"102",33924.4795639863,34076.2284751058,34128.5109117021,34158.6030012114,34197.8807003815,34231.4097815367,34266.8638545057,34350.4820101599,34401.024961456
"103",47239.4473539644,47398.2480635895,47462.5666768446,47503.7520808365,47519.7044596703,47568.4974877669,47581.2880840607,47672.1097708169,47732.0853101311
"104",41166.1006643596,41350.6381755632,41404.1461742089,41439.8509816064,41454.8895375938,41547.2076638047,41560.5063144267,41701.4271918424,41738.3555948748
"105",29241.4710542211,29321.9609727622,29344.7214399009,29370.9164666297,29394.9472771011,29440.5195014013,29465.9008364707,29562.7941956409,29601.5772691768
"106",37069.8042671932,37246.6160879355,37314.5064664126,37388.1018524326,37410.2426227766,37479.6982144084,37497.7600890202,37622.5851846314,37675.9549728674
"107",25812.9206865408,25930.234197304,25960.0656869637,25981.9908920025,26008.9499127018,26053.8208092698,26069.1386864251,26200.4072859913,26258.1810426002
"108",31900.6879945177,32182.4504276194,32236.5187054892,32279.3002078615,32320.446209502,32438.1594426592,32464.6851289647,32593.1199086035,32651.1699014512
"109",37062.4684111837,37224.9218277383,37252.4514231574,37319.3599772049,37334.5444248683,37412.0090289881,37425.0052363797,37525.0316396004,37566.4289060686
"110",29578.31052583,29683.7390086419,29726.8347891625,29780.6832997591,29841.1756731537,29874.8138714294,29901.3324823802,30002.4176525852,30059.2364355495
"111",30980.3194492493,31139.661805388,31208.4085890689,31290.7574445561,31314.6173818784,31377.3597546115,31391.4580667176,31487.3078420797,31551.0184647939
"112",20909.9277820212,21189.8092704366,21262.786187213,21338.7010395385,21354.8836611631,21435.1493006128,21448.723017872,21531.0766736099,21590.1021323405
"113",42221.4001160992,42362.6146414927,42388.2285997012,42406.5267419552,42430.8057765959,42468.952461866,42503.7196602497,42587.556482822,42651.5347334611
"114",27349.6493278121,27510.7888745805,27569.2005172284,27631.6597236319,27660.9102005983,27686.3418275394,27703.5416820184,27788.369623402,27841.6447144059
"115",37357.1686670727,37543.1871453794,37615.0292920485,37642.4631074216,37678.9771899265,37759.9734910346,37771.3762330243,37891.6472186631,37954.8650038967
"116",37893.6049116898,38011.8450712885,38070.6725722155,38099.7244366578,38131.8115689266,38194.4880986997,38210.2579629714,38317.5536762326,38365.6971112694
"117",27166.6690092495,27270.9294373383,27335.1793947451,27368.712725896,27413.0923384441,27462.3584507391,27479.1055260941,27604.9590809424,27650.5490774275
"118",30908.9696141293,31046.8455469052,31103.1039738706,31143.4443448721,31184.4209415295,31240.4698667998,31265.5473445992,31361.3999691824,31410.1983153415
"119",39383.4528451212,39498.3075710931,39516.7713062541,39547.1505457821,39592.6560063037,39665.3719060076,39701.1199934909,39789.3491304817,39834.7613034435
"120",28782.0083152642,28961.5874515249,29029.3151988996,29070.5244226723,29107.909350348,29178.8255207207,29192.2285718178,29332.4409540655,29415.0391244373
"121",30102.2049551518,30370.3949947886,30466.6080630423,30512.8752183869,30547.1603908943,30690.6984438564,30714.4846582306,30852.0849186322,30921.1719954264
"122",39210.5219088462,39426.3865470218,39471.7733637438,39489.5912204457,39506.3461354683,39606.8294945337,39621.1892956632,39708.8582512942,39749.1436141331
"123",32771.5033201013,32864.1808183144,32878.7116991763,32901.8295997748,32921.1074405648,32963.7338474141,32977.5214478929,33079.6672474646,33118.7603493799
"124",35146.5610161745,35254.3351301129,35310.0832955768,35344.5536299506,35387.1424270888,35435.3901320063,35467.301677133,35556.4553630763,35598.1466652264
"125",36705.92857089,36927.0048330316,37006.5182512894,37068.6193570912,37092.8036761959,37167.9460451729,37179.8859857831,37280.2535451817,37323.7104012494
"126",33428.0966951616,33646.8420169702,33669.161651546,33703.8318167827,33727.331537606,33801.8109777132,33811.9270302554,33909.6815327065,33978.3035788362
"127",34572.7594077479,34861.3025196351,34918.3248146319,34964.3007931996,35006.6961897835,35148.6315460956,35166.6358212193,35273.6038567263,35348.263197633
"128",38597.8043633158,38826.1797592881,38853.861260985,38903.5158188295,38973.3194665945,39081.6335440272,39095.2748581376,39216.6634378497,39372.7907438032
"129",24047.1903787762,24309.960334739,24431.310416824,24485.3981302282,24506.7988490373,24578.1823787521,24615.2537193212,24741.2223412152,24816.5811752079
"130",40990.7352346075,41087.2441912144,41111.8671404768,41130.2116259121,41143.8413653052,41220.4466273025,41233.7624387159,41350.8790212503,41436.4251315816
"131",38080.3015076501,38239.7090498781,38259.9336828426,38288.6255093852,38343.0153054182,38408.8483972878,38436.5221918846,38523.6755479174,38590.4605211356
"132",31801.4147323501,31875.5418382161,31907.3557697836,31936.7742014217,31954.4714948695,32041.7799712816,32055.0217356773,32156.7005574363,32195.3426105084
"133",34982.4514810342,35119.7371762295,35140.9755157227,35186.3780664103,35201.4152930819,35232.9241763718,35284.5557982839,35370.0410834424,35452.0827337543
"134",29117.8369286342,29328.1094492929,29394.64656501,29450.8372717526,29523.5174930495,29580.4338596375,29628.561590231,29777.3958200212,29819.9708010691
"135",36077.9705228665,36214.6842115663,36233.7213211803,36282.9525822863,36316.5122962041,36376.1017246769,36408.6392244517,36500.8546786456,36559.0510917982
"136",33003.9571806169,33142.881967661,33162.8854633246,33199.6582209517,33239.1396445074,33312.0108568313,33388.8547197495,33503.0375062989,33560.6524438074
"137",39648.236872305,39880.5861859973,39945.0492361245,40034.9894893537,40089.5080474794,40318.3517697403,40368.3012766384,40523.9008378765,40585.0906697205
"138",36761.029262432,36889.4057642273,36950.5380365415,36975.2310483044,37009.0396156585,37078.7379205706,37092.5153062437,37192.3522029512,37230.777305938
"139",29980.5464863073,30357.5119852795,30429.2381186573,30567.2636071275,30640.2770510695,30770.8642283941,30788.950420064,30908.6128930174,30973.0736287368
"140",41365.6203082599,41565.7512491413,41633.7319781647,41715.4209688534,41756.0850734677,41841.1415004166,41887.0985217618,41982.6464333166,42068.7256826399
"141",37570.2943171582,37816.2365395911,37915.6883335564,38001.9695036094,38052.825095071,38138.6405540421,38153.6293570119,38261.8818314588,38387.7342338023
"142",43011.0871744756,43129.127461226,43199.4784389434,43233.0393436405,43251.8451431128,43301.2421019506,43312.4661722129,43434.2979466166,43475.6793102981
"143",52939.5828542824,53078.8251505993,53100.7704404286,53142.1663972408,53183.5719569798,53240.9994104917,53277.0007603323,53362.3316829866,53419.3536898541
"144",37662.2730575614,37921.7891316135,37971.5832639836,38047.9452249368,38065.0253221369,38133.3464396873,38144.7355592026,38265.2429158606,38324.7762699063
"145",34172.7237528413,34339.0916471022,34368.6514367362,34397.1230440824,34414.5162791403,34505.3854072969,34530.5653838817,34628.3297209181,34691.6130821692
"146",37675.2297855023,37840.3716500056,37890.7174008424,37910.5591202178,37944.8935015872,37976.0153286885,37988.0106369179,38073.9294576485,38109.3931012061
"147",28800.491192274,28916.6973389941,28932.833972699,28952.0263803967,28970.783656224,28996.8427639216,29010.6943617273,29098.6256906836,29140.2290701797
"148",29796.4580651735,29939.5071044782,29990.9740432262,30048.8709862727,30060.7129325544,30155.5213831618,30174.5390823849,30278.0535468349,30350.2493538109
"149",34347.290273896,34499.3543553207,34558.5990169677,34606.8636286501,34639.482897567,34724.3617912137,34733.6464620932,34851.72998057,34929.3961532469
"150",28316.1418918507,28536.5854684921,28571.5253867107,28592.0781595168,28627.5728838318,28683.5976689986,28700.7624019694,28784.4783133888,28836.4854969326
"151",34482.7701433562,34580.6380836152,34600.7889822371,34622.5797923664,34646.5648345013,34671.0907180501,34686.4995392161,34770.8982805429,34813.34205696
"152",37665.4653557787,37836.7016315194,37871.8923606293,37919.2299761849,38025.7373691544,38083.3013673738,38120.3574980097,38209.7180307492,38250.2442382552
"153",36823.7216532022,37026.5884110722,37044.4698897796,37063.8708360792,37107.533409193,37174.8032527074,37206.8725976536,37301.2165383844,37355.2585292602
"154",29695.5610573133,29836.5049709193,29893.8645701379,29930.7796499842,29964.1849716889,29996.4416553353,30017.0818993245,30107.165192123,30151.3453634632
"155",40738.0889497453,40893.4338202553,40951.1948587381,40990.3302255191,41061.4924007092,41114.0482529799,41137.303097009,41235.9811148066,41295.3125642648
"156",25067.3182277333,25207.4266603551,25244.9811815893,25266.5687845581,25327.491327809,25387.9105844724,25399.6500262537,25499.5832285067,25556.3909227166
"157",27675.3148078198,27820.8745974568,27841.6546142201,27903.3185878906,27961.246593281,28027.0345210152,28040.8083590964,28129.5792138957,28192.0333254285
"158",39826.7213969791,39999.3981727643,40035.3633131517,40071.7125489784,40122.1226753356,40197.7792557776,40212.0999940026,40313.1134586855,40364.5843459299
"159",26053.9237885579,26150.7529732733,26172.3728049655,26215.7987306713,26228.7408624866,26266.5358318086,26277.7318972855,26368.1832748956,26405.648955824
"160",36892.6109465299,36969.2537732141,36993.0645275917,37016.4962959061,37033.0983191342,37089.077761368,37102.5459673835,37208.3752317944,37308.5853620178
"161",32482.6303569122,32595.4893036838,32630.7976921376,32650.7512119417,32705.4128473802,32741.3086182685,32754.0467714356,32857.4432797436,32899.5000461192
"162",42713.8550837914,42875.31064775,42893.9564583166,42914.6020068534,42940.2902795982,42967.0874893287,42978.6614129701,43061.4407653848,43101.0900860999
"163",32334.1296017138,32473.8101709273,32497.2113364065,32525.6802018432,32545.1533604182,32584.6628742983,32598.1473425391,32711.895743878,32753.8374637896
"164",29117.744241018,29233.0246674541,29251.6267541375,29289.2246157396,29304.7243005863,29339.8485544764,29367.93060211,29449.1834116492,29508.7731282211
"165",32002.3236830028,32160.2494779692,32179.4696721788,32197.1132177491,32251.7684875794,32313.2730620283,32337.2864080717,32465.2314204196,32512.1478907621
"166",28789.2462520067,28982.5803989524,29007.8812438972,29049.5411364285,29129.7388327398,29176.2808416325,29189.3153011719,29279.5171518781,29357.964456759
"167",47148.963998326,47492.9742526165,47567.3520589298,47588.1700407968,47607.4763970944,47757.0830745817,47831.1904062489,47958.9181921666,47997.539173819
"168",32123.8152846822,32233.1528149909,32281.3733675982,32321.3611872413,32379.4163394408,32464.444418524,32478.8787822347,32564.9988853667,32634.1084135636
"169",33778.6743087522,33915.4708200455,33934.000048608,33953.1667866931,33984.5453375313,34037.9703384359,34054.5913664347,34149.9119954386,34200.6407681328
"170",37526.3155344541,37637.3598150533,37687.1790104881,37731.6303447954,37758.3990524242,37804.894920098,37817.9824790618,37900.7417857441,37952.5116741166
"171",34456.327477623,34568.4724154467,34591.3554316937,34612.879361721,34711.978179477,34801.2783971499,34838.4943947403,34931.0452904267,34970.9732444758
"172",38644.3670851068,38771.2565201046,38814.5140082504,38858.1408974015,38910.3405905426,38934.8802929642,38947.6610706047,39044.8867479232,39084.6037053834
"173",45671.3298484934,45754.5599038998,45774.6529831872,45794.9647348855,45808.636343481,45854.8013011755,45867.3182787438,45953.651806208,46015.5054642853
"174",35313.8828335628,35577.8055528118,35687.2575198769,35793.7437001595,35830.1695862562,35950.2116347417,35994.4494805628,36097.8694362364,36154.9459487645
"175",26343.408175771,26486.3140376348,26575.950522139,26644.3888450052,26691.4147482029,26756.309463544,26787.4868268615,26866.2132096478,26917.7321230793
"176",33261.2279717131,33385.8280893189,33419.4960174165,33438.3115646367,33489.9962279331,33575.1560765521,33592.5558552928,33685.5861969534,33766.9225440405
"177",36856.8161126996,37044.7960350953,37170.724808771,37188.1157815961,37215.1208802354,37246.6366552241,37298.2197865833,37388.2994889992,37455.8588633672
"178",36697.03021106,36874.9209167849,36916.8833719122,36938.9066001482,36968.4057669642,37032.5815762143,37077.2084585829,37161.4352113034,37222.6153086591
"179",35044.583534879,35131.3372416581,35174.8874822332,35198.8222284871,35213.7180866154,35250.7910917315,35266.0515442336,35351.1396061221,35393.4459473318
"180",39844.1976407667,40009.5278633957,40062.7757479125,40084.6640494212,40121.6361592829,40172.5132027955,40186.9346972151,40271.7290116964,40308.927294955
"181",36057.8353298633,36209.8446251715,36250.4261208,36294.9679080893,36339.9087924296,36398.3638446283,36410.6177193083,36551.0491817901,36592.6456748654
"182",45515.3922637965,45752.9266163219,45907.2307537583,45925.2945408379,45976.7878014728,46081.9536253363,46094.230070969,46215.5698226789,46282.8629790852
"183",32398.9971164472,32576.732037561,32645.1715314631,32693.9418902545,32741.3721139309,32795.0198418571,32808.9332871088,32916.2653770673,32982.0084368712
"184",35692.0677357283,35818.260152603,35938.2716485898,35974.4296061378,36034.5893192877,36113.8879579442,36125.7842635235,36278.1818965796,36324.019714637
"185",37255.3232415874,37387.3423131382,37408.2926314157,37434.3779569908,37452.2125006939,37514.2294677997,37527.2660146387,37619.9465322281,37660.4379758812
"186",38305.1669008459,38389.9339671559,38405.3411524387,38456.1376113242,38468.7832497607,38574.47213269,38587.6381228785,38704.2404085644,38746.8390896423
"187",45099.9670398289,45255.4600323841,45275.5151567546,45296.6403166085,45322.2338260035,45353.1175089415,45402.6791376332,45488.1976987145,45555.3410108725
"188",37302.2433393515,37557.5162273004,37574.6499203399,37622.0902037754,37644.8494376855,37736.7324039229,37776.5120658783,37881.4813945426,37921.8568186147
"189",37572.4237302575,37713.2220945203,37758.8487514618,37806.3163284561,37831.8013334794,37897.8381612242,37931.9279213691,38030.8246845935,38141.8412835856
"190",39951.5456176242,40173.295005326,40278.2080873213,40325.0272087564,40359.16936547,40426.8156265733,40441.9353261175,40542.7571326915,40582.3842713696
"191",37008.2887313158,37114.9533072809,37162.9412070216,37178.7272673396,37207.4716472271,37267.9156192114,37304.5752779622,37386.8691242548,37438.8347845255
"192",28471.5581174694,28737.3670834924,28769.6242634829,28818.3431913574,28835.8853287521,28881.958939442,28922.1582323133,29021.2347302552,29077.621994759
"193",28572.6021336943,28669.7896890451,28697.6054128637,28731.0136628105,28764.8213568804,28790.58033576,28802.6688007774,28923.733722379,28984.1849949999
"194",33362.1287802692,33477.0260076699,33521.9943054574,33571.2983002792,33588.0454939602,33612.6415273847,33638.5023726829,33741.7518252026,33801.0265300445
"195",32685.3113525718,32955.2592410159,33007.0935945387,33039.1208850143,33072.3037994799,33160.5275026513,33220.475359239,33333.280628819,33420.0530067918
"196",32608.4193044436,32839.447187576,32867.6546628264,32905.8677797029,33002.089375934,33187.0279953792,33221.1655371244,33318.3946267421,33377.9542979163
"197",48019.4681463726,48199.9445333106,48221.9903037986,48279.2909553836,48339.3351347584,48426.5272726858,48468.450730705,48560.5895316787,48640.8866860468
"198",41566.3450978366,41835.1134479205,41904.036284342,41969.265978939,42050.4122265339,42163.4532638529,42182.2389290879,42279.0556402556,42349.1855150242
"199",32017.9825381189,32191.7854531648,32254.1856204647,32291.8129713259,32320.0517843625,32433.6982381001,32467.9289628391,32573.3916785638,32633.3804022336
"200",32182.1878400104,32284.7981868972,32320.3149234168,32349.4192168367,32365.2103894605,32433.9153297069,32447.197398068,32534.2882270064,32590.0150265481
