"","P_MTC_Tri_pos_ISS_o15","P_MTC_Tri_neg_ISS_o15","P_MTC_Tri_pos_ISS_u16","P_MTC_Tri_neg_ISS_u16","Transfer_nMTC_to_MTC_ISSo15_TP","Transfer_nMTC_to_MTC_ISSo15_TN","Transfer_nMTC_to_MTC_ISSu16_TP","Transfer_nMTC_to_MTC_ISSu16_TN","p_death_hosp_ISSo15_MTC","RR_p_death_hosp_ISSo15_nMTC","p_death_hosp_ISSu16","p_death_y1_ISSo15_MTC","RR_p_death_y1_nMTC","p_death_y1_ISSu16","HR_p_death_lm_ISSo15","HR_p_death_lm_ISSu15","U_ISS_o15_MTC","U_ISS_o15_nMTC","U_ISS_u16_o8","Umult_ISS_u9","U_genpop_cons","U_genpop_male","U_genpop_age","U_genpop_age_squared","p_death_hosp_TARN_sqrt_ISS","p_death_hosp_TARN_ln_ISS","p_death_hosp_TARN_GCS_3","p_death_hosp_TARN_GCS_4_5","p_death_hosp_TARN_GCS_6_8","p_death_hosp_TARN_GCS_9_12","p_death_hosp_TARN_GCS_13_14","p_death_hosp_TARN_GCS_intubated","p_death_hosp_TARN_CCI_unknown","p_death_hosp_TARN_CCI_1_5","p_death_hosp_TARN_CCI_6_10","p_death_hosp_TARN_CCI_o_10","p_death_hosp_TARN_age_0_5","p_death_hosp_TARN_age_6_10","p_death_hosp_TARN_age_11_15","p_death_hosp_TARN_age_45_54","p_death_hosp_TARN_age_55_64","p_death_hosp_TARN_age_65_74","p_death_hosp_TARN_age_o_75","p_death_hosp_TARN_gen_f","p_death_hosp_TARN_age_0_5_gen_f","p_death_hosp_TARN_age_6_10_gen_f","p_death_hosp_TARN_age_11_15_gen_f","p_death_hosp_TARN_age_45_54_gen_f","p_death_hosp_TARN_age_55_64_gen_f","p_death_hosp_TARN_age_65_74_gen_f","p_death_hosp_TARN_age_75_plus_gen_f","p_death_hosp_TARN_cons","p_MTC_ISS_o15_UK","p_MTC_ISS_o15_UK_17","C_MTC_ISS_o8_u16","C_MTC_ISS_o15","C_bluntt_ISS_U10","C_bluntt_ISS_U17_O_9","C_bluntt_ISS_U26_O16","C_bluntt_ISS_O25","C_pent_ISS_O0_U10","C_pent_ISS_O9_U16","C_pent_ISS_O15_U25","C_pent_ISS_O24_U34","C_pent_ISS_O34","C_disch_6m","C_additional_ambulance","Increase_lifetime_cost_ISS_o15","Increase_lifetime_cost_ISS_u15","TARN_old_Age_0_5","TARN_old_Age_6_10","TARN_old_Age_11_15","TARN_old_Age_45_54","TARN_old_Age_55_64","TARN_old_Age_65_75","TARN_old_Age_over_75","TARN_old_GCS_9_12","TARN_old_GCS_6_8","TARN_old_GCS_4_5","TARN_old_GCS_3","TARN_old_GCS_intubated","TARN_old_ISS_SQRT","TARN_old_ISS_LN","TARN_old_female","TARN_old_female_age_0_5","TARN_old_female_age_6_10","TARN_old_female_age_11_15","TARN_old_female_age_45_54","TARN_old_female_age_55_64","TARN_old_female_age_65_75","TARN_old_female_age_75_plus","TARN_old_constant","p_death_y1_ISSo15_MTC_age_65_74","p_death_y1_ISSo15_MTC_age_75_84","p_death_y1_ISSo15_MTC_age_85_plus","p_death_y1_ISSu16_age_65_74","p_death_y1_ISSu16_age_75_84","p_death_y1_ISSu16_age_85_plus","RR_p_death_lm_ISSo15_age_65_plus","RR_p_death_lm_ISSu15_age_65_plus","RR_p_death_hosp_ISSo15_nMTC_age_65_74","RR_p_death_hosp_ISSo15_nMTC_age_75_84","RR_p_death_hosp_ISSo15_nMTC_age_85_plus","RR_p_death_y1_nMTC_age_65_plus","p_death_y1_ISSo15_MTC_age_under_14","p_death_y1_ISS15_under_MTC_age_under_14","RR_p_death_hosp_ISSo15_nMTC_age_under_14","RR_p_death_y1_nMTC_age_under_14","HR_p_death_lm_age_under_14","Util_ISS_1_3_preinjury","Util_ISS_1_3_1_week","Util_ISS_1_3_1_month","Util_ISS_1_3_3_months","Util_ISS_1_3_6_months","Util_ISS_1_3_12_months","Util_ISS_1_3_24_months","Util_ISS_4_8_preinjury","Util_ISS_4_8_1_week","Util_ISS_4_8_1_month","Util_ISS_4_8_3_months","Util_ISS_4_8_6_months","Util_ISS_4_8_12_months","Util_ISS_4_8_24_months","Util_ISS_9_15_preinjury","Util_ISS_9_15_1_week","Util_ISS_9_15_1_month","Util_ISS_9_15_3_months","Util_ISS_9_15_6_months","Util_ISS_9_15_12_months","Util_ISS_9_15_24_months","Util_ISS_16_plus_preinjury","Util_ISS_16_plus_1_week","Util_ISS_16_plus_1_month","Util_ISS_16_plus_3_months","Util_ISS_16_plus_6_months","Util_ISS_16_plus_12_months","Util_ISS_16_plus_24_months"
"1",0.893397096990321,0.50770788505458,0.984641154395253,0.349462325440791,0,0,0,0,0.103947247218578,1.26066059207566,0.0118682132363813,0.0271106390559784,1.55491505024943,0.0170685110052757,5.80011273756168,1.51662716302179,0.680829326709704,0.697831461974401,0.726525251081341,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.51072319702434,-2.35150124293298,-3.77501725408865,-2.77516097473691,-1.89376925811375,-1.33320764979391,-0.474959578355808,-2.51715497606963,-0.519856729352816,-0.602845871653412,-1.06626487682769,-1.67809691545069,0.217658773757164,0.838073738593932,-0.0401212477191949,-0.380924034764042,-0.985835011455305,-1.59335664890611,-2.76141567383061,-0.0299202846336519,-0.441469697753845,-0.848197562978951,-0.00754709784509397,-0.324055889982684,-0.0855521914143397,0.158483635979557,0.239077301150795,5.23878723371895,0.821044512869951,NA,1466,2819,6266.83831053531,9090.50689142165,14654.8814217107,20915.4120660274,7524.0218874872,6460.99233882628,9555.0065884265,10062.8042834227,27586.0035070872,1758.26383885988,256.840262264493,4.73545649481078,1.33626518791849,0.449525721109194,0.80598611467039,0.729690463359738,-0.474275217167803,-0.956938681703725,-1.81491688803168,-3.12639400618342,-1.08973531505541,-1.67657400359241,-2.50925525328079,-3.50778862650209,0,-6.00344981178266,-4.57294303777273,-1.47622331066581,0.27380509344456,0.400562893569392,-0.0287447410702305,-0.270628694544308,0.305176709125108,0.619666935559097,0.417220028692592,5.294,0.274066766483774,0.290378963787421,0.394187947570649,0.0947305286730952,0.146717354414056,0.263498759709504,3.59974066424794,1.58889943777962,1.06844101797605,1.0362757360256,1.03111874099323,1.01514749995422,0.00494995573086779,0.00211544097596973,1.21797024504773,1,1,0.851762972816959,0.639739181302949,0.686579956887374,0.779638390715359,0.792017145236401,0.787413653000303,0.819135936015044,0.885501505905804,0.44896834622085,0.545526626140445,0.712299450718614,0.776656361149712,0.798578478958685,0.809150343114573,0.803915810530083,0.437222621504562,0.491171984368533,0.630757504499248,0.690238106378141,0.718654607314598,0.706396888006594,0.89800320313277,0.363930631892426,0.525217072993606,0.662263258929278,0.723601990250036,0.757367797466264,0.762702441901801
"2",0.88379098972103,0.461019996408238,0.985969729026485,0.341656241493431,0,0,0,0,0.103366155280509,1.17928415227356,0.0118420022212086,0.0282377730396179,1.5149683152175,0.0168001882137982,5.64997966484078,1.26587845953625,0.674036107625329,0.681583129150341,0.679132990374104,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.51072319702434,-2.35150124293298,-3.77501725408865,-2.77516097473691,-1.89376925811375,-1.33320764979391,-0.474959578355808,-2.51715497606963,-0.519856729352816,-0.602845871653412,-1.06626487682769,-1.67809691545069,0.217658773757164,0.838073738593932,-0.0401212477191949,-0.380924034764042,-0.985835011455305,-1.59335664890611,-2.76141567383061,-0.0299202846336519,-0.441469697753845,-0.848197562978951,-0.00754709784509397,-0.324055889982684,-0.0855521914143397,0.158483635979557,0.239077301150795,5.23878723371895,0.821044512869951,NA,1466,2819,6206.56603482013,9010.73585887014,14170.0259280215,21028.9714090967,6270.96775397437,5950.14029558124,10122.7102504249,13849.2716194845,15892.2601794809,1821.16528658181,246.1238661012,5.65768249264813,1.33465198310771,0.361537104558089,0.780217326018002,0.891421485820378,-0.291444339171016,-0.925277068648535,-2.01307496999341,-3.15960290543783,-1.04649386905267,-1.47363162686229,-2.77661237864895,-3.55201704644205,0,-5.4965819155283,-4.49409297463099,0.0613035355862641,-0.0288961057945335,0.479819818454864,0.561591170898828,0.23420915436799,0.562928931742162,0.584321140345802,0.702465338290288,5.294,0.192112984201069,0.271529914591189,0.423942451044058,0.123110537382858,0.153913499643915,0.268067580074419,3.12931764060253,1.55541984414956,1.07896795178749,1.06240594927185,1.05912897316803,1.02125567736638,0.00485428350613886,0.00208628423634638,1.10825122024995,1,1,0.849745254427548,0.628028168427643,0.696845228067397,0.767243105847209,0.797528406196657,0.799885629440379,0.803368529933472,0.892069417218467,0.449912607651223,0.57786127691455,0.711200246085382,0.770992658758997,0.791807447064532,0.804988023064488,0.801965935707303,0.399461069031072,0.504556379120884,0.626831223753459,0.673728013491405,0.710659450010116,0.726482970189974,0.885582792934412,0.354976627908999,0.491242050900084,0.685225879207772,0.740493935054185,0.760076685708845,0.796529867176027
"3",0.887031459868545,0.488312152883781,0.983778166474617,0.34537215811602,0,0,0,0,0.0957443980758336,1.46789076742634,0.0122320423875812,0.0304618996132524,1.40243355770003,0.0172409250698309,3.76117741934024,1.37147316440979,0.779683007372978,0.725453173272767,0.63111375323324,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.51072319702434,-2.35150124293298,-3.77501725408865,-2.77516097473691,-1.89376925811375,-1.33320764979391,-0.474959578355808,-2.51715497606963,-0.519856729352816,-0.602845871653412,-1.06626487682769,-1.67809691545069,0.217658773757164,0.838073738593932,-0.0401212477191949,-0.380924034764042,-0.985835011455305,-1.59335664890611,-2.76141567383061,-0.0299202846336519,-0.441469697753845,-0.848197562978951,-0.00754709784509397,-0.324055889982684,-0.0855521914143397,0.158483635979557,0.239077301150795,5.23878723371895,0.821044512869951,NA,1466,2819,6246.72012746482,9091.15508465375,14265.5834344387,20907.4743302512,5719.25010213544,4977.62228641866,10997.052151205,11937.2956006187,6233.95819857787,1774.11979208761,285.675372607053,4.10453447373157,1.32631191252087,0.0654192738366958,0.897297636640855,0.707702703666952,-0.391724364310903,-0.996473199607591,-2.00487942698497,-3.32703480531279,-1.25040017717175,-1.45368116206975,-2.81156163988052,-3.44331180175028,0,-5.0377708788497,-4.45096839718676,-0.746131301959175,0.688376802543903,0.509781075638685,-0.133622960268406,-0.0957042210880439,0.677588975177554,0.826741395680844,0.61017234246082,5.294,0.177429261334006,0.221659737776785,0.342827108146313,0.129755247992173,0.148206336650669,0.280494568737772,4.8229379904859,1.80652367332174,1.05443114308477,1.02965507275724,1.04089060682146,1.018521961702,0.0051757282657273,0.00237515365113334,1.21214810244259,1,1,0.879795838769995,0.653008359954003,0.68275667526058,0.774788552157782,0.77220974879802,0.795803752058598,0.809717422280314,0.895626863684431,0.455119432992535,0.541530468005585,0.723849168369058,0.765051743161033,0.807937063541825,0.810530318337547,0.797746260135884,0.433196750329538,0.493268496717417,0.624934785229076,0.695054837994502,0.702490413554917,0.707947852641978,0.869165981369557,0.373915950694951,0.499858051116729,0.623477566067332,0.693091840805769,0.741859299047541,0.779385383733285
"4",0.895891169388772,0.466470023701939,0.984334105954762,0.346755125658245,0,0,0,0,0.106819233872617,1.49505334530844,0.0127068158780046,0.0301873196654606,1.3707731117262,0.0169339491778809,3.9206207587533,1.45099501072239,0.667123639366778,0.728620109095519,0.625691045453583,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.51072319702434,-2.35150124293298,-3.77501725408865,-2.77516097473691,-1.89376925811375,-1.33320764979391,-0.474959578355808,-2.51715497606963,-0.519856729352816,-0.602845871653412,-1.06626487682769,-1.67809691545069,0.217658773757164,0.838073738593932,-0.0401212477191949,-0.380924034764042,-0.985835011455305,-1.59335664890611,-2.76141567383061,-0.0299202846336519,-0.441469697753845,-0.848197562978951,-0.00754709784509397,-0.324055889982684,-0.0855521914143397,0.158483635979557,0.239077301150795,5.23878723371895,0.821044512869951,NA,1466,2819,6159.8164932891,9067.98066183993,14405.2915148805,21153.7217634031,5763.96761403199,6516.56024908974,8289.26358258912,13581.862092176,9056.12144854118,1794.86649531787,243.70566701876,4.77772153084052,1.04303292613194,-0.0350663646724623,0.617917513507398,0.320593741451904,-0.217801530620528,-1.12861332921186,-2.00595920014035,-3.35893405580316,-1.08173317100305,-1.5692251025439,-2.56174231020231,-3.46158215213211,0,-5.34984740473525,-4.34649712100112,0.0177883491727209,-0.0298132675977372,0.43148676726944,0.468828563435187,-0.114676150788887,0.219385808825289,0.558916716020062,0.516723008339783,5.294,0.191350469131309,0.264955045818164,0.409795420491118,0.152987088241071,0.159324832377657,0.256009170507989,3.37751473579462,1.51916709495536,1.07967361984327,1.04967209228561,1.03560586790285,0.997840075436534,0.00467727402195445,0.00233162821783709,1.23238457114437,1,1,0.852170602612634,0.593893941134084,0.670560030830196,0.786940264050307,0.789492892683655,0.800319327276899,0.793214717718996,0.901186393633768,0.457629114115277,0.546388007855824,0.711299829977149,0.764049215032728,0.797241235215782,0.808133420070208,0.800472939286817,0.430922463508211,0.497126953538299,0.604601952979887,0.689586716668749,0.707361307159725,0.71686727731128,0.875752594063746,0.282940346899157,0.419908434862398,0.65605853201385,0.733870636490631,0.745110319322397,0.77975033292361
"5",0.892016139974139,0.463404363981177,0.984944189973491,0.34327521223418,0,0,0,0,0.0974623296148486,1.30481202632599,0.0114960877960547,0.0287119579395441,1.86259430525031,0.0168385978191956,4.33369115486481,1.29187054568896,0.739603395755904,0.686177786614114,0.663739810130369,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.51072319702434,-2.35150124293298,-3.77501725408865,-2.77516097473691,-1.89376925811375,-1.33320764979391,-0.474959578355808,-2.51715497606963,-0.519856729352816,-0.602845871653412,-1.06626487682769,-1.67809691545069,0.217658773757164,0.838073738593932,-0.0401212477191949,-0.380924034764042,-0.985835011455305,-1.59335664890611,-2.76141567383061,-0.0299202846336519,-0.441469697753845,-0.848197562978951,-0.00754709784509397,-0.324055889982684,-0.0855521914143397,0.158483635979557,0.239077301150795,5.23878723371895,0.821044512869951,NA,1466,2819,6135.05584813646,9034.50427076114,13753.4024723253,21610.9581367627,7205.79232926384,5460.88259595211,9314.61388594413,15443.9342699595,12603.627597633,1770.22555885025,246.198216034052,5.42663354578591,1.38718510017422,0.230999100618061,0.71071762194828,0.559103915382309,-0.194880911527806,-0.687009685449404,-1.88918680088328,-3.16404099386738,-1.13038040241527,-1.65312872169038,-2.80343999448896,-3.39964463618969,0,-5.72820001453534,-4.59745341816198,-0.320165750899996,-0.0460061439433796,-0.0228202060017466,0.553456660184187,0.079062847552428,0.304917111781535,0.743882357681432,0.50887497510269,5.294,0.205942699600704,0.222966755624991,0.40618580031617,0.115685962014548,0.148460947404941,0.274999947503455,4.39293253283585,1.75409019511378,1.07552499324056,1.03541864582403,1.03101525593025,1.01870736967995,0.00429934998516809,0.00225847065541708,1.24042228102376,1,1,0.877402672857391,0.604057850710442,0.6800161871586,0.787184942598839,0.804431103440419,0.784702169988088,0.817255718028978,0.886567167558592,0.455077255685602,0.571136105777206,0.708155685385994,0.762850781119621,0.801744449277426,0.816204826497327,0.803168922864817,0.429394483983799,0.491850231465081,0.637991476708671,0.692356271891847,0.699126414333108,0.710063114632099,0.905914239599487,0.367398890734953,0.513349649193021,0.658098915441564,0.747524750901666,0.785435361580863,0.759116355200861
"6",0.902414162697419,0.449550834950198,0.984968016224852,0.345658510412862,0,0,0,0,0.0976566267297823,1.25020327254047,0.0115296467656368,0.0329523366509172,2.20661999152776,0.0174232362369646,5.97150272645246,1.3527761221092,0.7111699630256,0.738239185084327,0.713318469079893,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.51072319702434,-2.35150124293298,-3.77501725408865,-2.77516097473691,-1.89376925811375,-1.33320764979391,-0.474959578355808,-2.51715497606963,-0.519856729352816,-0.602845871653412,-1.06626487682769,-1.67809691545069,0.217658773757164,0.838073738593932,-0.0401212477191949,-0.380924034764042,-0.985835011455305,-1.59335664890611,-2.76141567383061,-0.0299202846336519,-0.441469697753845,-0.848197562978951,-0.00754709784509397,-0.324055889982684,-0.0855521914143397,0.158483635979557,0.239077301150795,5.23878723371895,0.821044512869951,NA,1466,2819,6191.61278365981,8812.90117768947,14644.2271310919,21140.8515599777,4634.97021131709,6278.30174950003,10741.1001771612,13636.42523023,16017.0117838673,1761.99905333185,244.789077642599,4.62260742834753,1.11771400280614,0.173910961792252,0.474852376244197,0.617953832466112,-0.490845862138924,-0.683719657087943,-1.63010797595848,-3.18605328206987,-1.1830766363372,-1.61107122600811,-2.5914528197508,-3.60290931940772,0,-5.5302628553114,-4.57967575567209,-0.0987629039010785,0.41340941698173,-0.634476609805714,0.240766635881085,0.0610342188865344,0.45787550118389,0.701740105280587,0.553123507653512,5.294,0.192428310318436,0.262092353683181,0.443534960257322,0.106537193754504,0.164802595720783,0.263096519708171,4.00104911046797,1.63549718621988,1.05469316676739,1.04545290131986,1.0301592600082,1.04898701237516,0.00535500378641212,0.00248566759563211,1.18432004120038,1,1,0.853956093499512,0.615892597458661,0.68231928253136,0.770829656648986,0.793804449598754,0.773719276371927,0.789396325067383,0.894537413481645,0.489397454752833,0.545892107720017,0.712077754202382,0.773815015494786,0.808045518431933,0.805740689361584,0.801511095880563,0.418236850668199,0.494568355308232,0.631194009504922,0.687515354110802,0.705767150769439,0.699066834289637,0.92724307697968,0.426968835974609,0.533737541852544,0.636213712343215,0.749994685594385,0.783111317856633,0.773995302512344
"7",0.900486769477189,0.468365069563644,0.983537069668208,0.34697327147639,0,0,0,0,0.0958205205829341,1.27193148978187,0.012127796878651,0.0298291868122331,1.35785370291606,0.0164337752211224,5.13586223985318,1.32890731423585,0.70415452102849,0.642074783910628,0.740815018324541,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.51072319702434,-2.35150124293298,-3.77501725408865,-2.77516097473691,-1.89376925811375,-1.33320764979391,-0.474959578355808,-2.51715497606963,-0.519856729352816,-0.602845871653412,-1.06626487682769,-1.67809691545069,0.217658773757164,0.838073738593932,-0.0401212477191949,-0.380924034764042,-0.985835011455305,-1.59335664890611,-2.76141567383061,-0.0299202846336519,-0.441469697753845,-0.848197562978951,-0.00754709784509397,-0.324055889982684,-0.0855521914143397,0.158483635979557,0.239077301150795,5.23878723371895,0.821044512869951,NA,1466,2819,6153.99430535806,8924.45569527476,13900.2812581481,21221.1331102911,5512.21863764464,5241.61863360845,10766.7962049408,14110.6015639664,17139.1165430929,1770.41045808042,269.579809716808,6.72982296126635,1.45652541979114,0.152742313979197,0.496076815631046,0.593815191304899,-0.29193831854465,-0.983950464301848,-1.90139933813717,-3.09435265283392,-1.0239192240809,-1.5182327899977,-2.88949281737416,-3.62134920047375,0,-5.76740138280721,-4.5427634934841,0.192172359542659,0.607941681968234,-0.522196703359862,-0.116603424801847,-0.0454462346239942,0.533659590708863,0.524358385092197,0.653378868731465,5.294,0.198836526460957,0.223313794421943,0.365737952882921,0.117691214919928,0.152218793538027,0.267378139020615,3.16911923887258,1.73650876363771,1.06511586017853,1.02834195111032,1.02834270384847,1.02943293604691,0.00525145346026212,0.00219388200512287,1.21022103499898,1,1,0.853012732625259,0.629596108364695,0.67910977598193,0.785851575348599,0.782875341969031,0.788798249068337,0.811126686490071,0.894733800497341,0.466084807814034,0.561027795758152,0.701996436042205,0.767055657192161,0.800617113185841,0.80845472327712,0.788165167791835,0.41736789811501,0.498906790559528,0.631407355470722,0.694051316261628,0.714263485303196,0.717288210165183,0.920495850161746,0.333445756199987,0.466241439910466,0.635865439275562,0.740370704769647,0.787595300796362,0.773665214175961
"8",0.891251424281355,0.507280621593815,0.984527554713465,0.349198737790331,0,0,0,0,0.0978748415300815,1.36919007011735,0.0116669099933619,0.0311981771590538,1.17204751595171,0.0171531721234228,4.29504696391941,1.15137138145242,0.61371399386627,0.668158198569934,0.734383993282635,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.51072319702434,-2.35150124293298,-3.77501725408865,-2.77516097473691,-1.89376925811375,-1.33320764979391,-0.474959578355808,-2.51715497606963,-0.519856729352816,-0.602845871653412,-1.06626487682769,-1.67809691545069,0.217658773757164,0.838073738593932,-0.0401212477191949,-0.380924034764042,-0.985835011455305,-1.59335664890611,-2.76141567383061,-0.0299202846336519,-0.441469697753845,-0.848197562978951,-0.00754709784509397,-0.324055889982684,-0.0855521914143397,0.158483635979557,0.239077301150795,5.23878723371895,0.821044512869951,NA,1466,2819,6250.65744220747,8770.22269036745,14302.8375734867,20734.9465209392,7203.86353796287,5876.89216435691,9961.22808159699,11771.81617856,27526.4693169016,1721.83846746012,255.984482773145,4.61205990784642,1.33197145013022,0.938623140382552,0.552454440983677,0.565493289622075,-0.138458134495986,-0.884729572897962,-1.96093776303159,-3.21563519486035,-1.11671874444722,-1.45815045443272,-2.65856537777071,-3.47370397222736,0,-5.61149668069957,-4.76513488971276,0.250488942083275,-0.0286682362161169,-0.109866707022122,0.311619183612485,0.0712153391875613,0.44452459403042,0.631684295220805,0.361181471343232,5.294,0.249837035514458,0.262844572402964,0.475161415939818,0.13453714780987,0.177726465018389,0.259187638021139,3.81148996984655,1.67765073255804,1.08506059139593,1.06587151815415,1.01591762711706,1.04426419237968,0.00441788301881881,0.00230937817217394,1.11760536739351,1,1,0.86460216566659,0.62955028356078,0.689112563141748,0.771292618656444,0.788260110439335,0.779480278381881,0.827470986200774,0.896534353054981,0.479909270630834,0.553962605463909,0.696192497755791,0.770012878567243,0.80287287811321,0.803205348565017,0.793816952000378,0.426425648647945,0.500723903372355,0.630256939004936,0.673692463856402,0.697344906783337,0.726901759262466,0.872558824295088,0.399939297841298,0.487240346848661,0.636921829661622,0.720906860610916,0.771618881147326,0.785956082883323
"9",0.889863629834139,0.493653495343758,0.984991403059604,0.344442071978051,0,0,0,0,0.0991576647485651,1.15150613528402,0.0118679388458407,0.0282737657959427,1.72067120963233,0.0171937408963906,5.77720674201953,1.25846013280491,0.591419179092717,0.723752213630861,0.723383654974631,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.51072319702434,-2.35150124293298,-3.77501725408865,-2.77516097473691,-1.89376925811375,-1.33320764979391,-0.474959578355808,-2.51715497606963,-0.519856729352816,-0.602845871653412,-1.06626487682769,-1.67809691545069,0.217658773757164,0.838073738593932,-0.0401212477191949,-0.380924034764042,-0.985835011455305,-1.59335664890611,-2.76141567383061,-0.0299202846336519,-0.441469697753845,-0.848197562978951,-0.00754709784509397,-0.324055889982684,-0.0855521914143397,0.158483635979557,0.239077301150795,5.23878723371895,0.821044512869951,NA,1466,2819,6250.95305188125,9255.32597198896,13940.3757509419,21769.0089006353,6680.11434335044,6016.47750497976,7253.08038347866,12223.824404292,20491.8347665213,1707.80456075373,239.424496251512,4.9447588290871,1.23716050292369,-0.0118385092426228,0.35335312808559,0.924619206976035,-0.303442653774698,-0.933392247635044,-2.00727213846722,-3.18387434370756,-1.18206813146487,-1.48673924195612,-2.68854406087808,-3.3403691601614,0,-5.60567550399055,-4.58539917516999,0.150417799587902,0.723459818752641,0.418138769490563,-0.0180058043046618,0.13336716515079,0.878791577460631,0.663897386467915,0.603425405189283,5.294,0.188485957287993,0.299687332513657,0.418513450616222,0.0975868370737015,0.144207598453956,0.268592745352752,3.49958968709748,1.73011490810747,1.06009044851804,1.02960075404004,1.01544329798222,1.03514380876813,0.00477895512278178,0.00239993494005373,1.12779807882101,1,1,0.864561445602796,0.646843853397357,0.686346335685435,0.79305624646997,0.786817677102887,0.788001964380563,0.81922525566252,0.897334923843756,0.444663835478486,0.574983184063572,0.704326736574848,0.773995130262734,0.803944143554867,0.816736084527422,0.794250303531259,0.436959742776786,0.491182527958876,0.630293247977541,0.673978764270317,0.700422127735055,0.717609913267983,0.907702883296407,0.330669405428851,0.489144152775153,0.627102929157525,0.769581089533615,0.771173340197338,0.781769440959812
"10",0.887086650739903,0.486002375680798,0.985459666703318,0.347353205855332,0,0,0,0,0.0996879991357013,0.978437729463373,0.0116767564264469,0.0283614257369152,1.85689900648172,0.0175590589535178,5.98850643351134,1.69024113276617,0.623728136303508,0.746273435087495,0.707478029190959,1,0.9508566,0.0212126,-0.0002587,-3.32e-05,-2.51072319702434,-2.35150124293298,-3.77501725408865,-2.77516097473691,-1.89376925811375,-1.33320764979391,-0.474959578355808,-2.51715497606963,-0.519856729352816,-0.602845871653412,-1.06626487682769,-1.67809691545069,0.217658773757164,0.838073738593932,-0.0401212477191949,-0.380924034764042,-0.985835011455305,-1.59335664890611,-2.76141567383061,-0.0299202846336519,-0.441469697753845,-0.848197562978951,-0.00754709784509397,-0.324055889982684,-0.0855521914143397,0.158483635979557,0.239077301150795,5.23878723371895,0.821044512869951,NA,1466,2819,6233.48581504298,9177.69378402932,14190.5346628629,21179.3069039817,7917.82934333573,6226.25463829,10080.4809659407,10891.863192126,22316.3065847352,1645.06423681651,251.07974048916,5.19209604562904,1.30219474826297,0.0619565960051797,0.465453143921211,0.534120104318626,-0.202417164317378,-1.0072098182572,-2.18261936800926,-3.37783974159429,-0.933977746743476,-1.5623946210633,-2.72693210406513,-3.43899061563822,0,-5.20980322047014,-4.46528224298293,0.976543416585028,0.241345005041237,0.0523902251933289,-0.109229167532064,-0.233411438897203,0.682067886537647,0.591587173335799,0.456508122780589,5.294,0.159473046551379,0.218302281331471,0.447369623809164,0.122996508984399,0.162871876092817,0.25845156260903,4.03848367830895,1.68078627294872,1.07756061842208,1.02833688489505,1.02930783480279,1.03134402705594,0.0051778417401935,0.00213839654752793,1.1819087826575,1,1,0.852006273313763,0.647708275087808,0.696644993278857,0.773159404735106,0.785796628214182,0.780461855866182,0.825831557485869,0.889094621505679,0.446489328851337,0.553339250509191,0.721584929807586,0.777279799849566,0.792956979458161,0.821620706654788,0.802157103254739,0.4288918053526,0.529577222665511,0.619524085550014,0.691385459930467,0.703809707725088,0.720192618149091,0.884128871882713,0.359602126737913,0.505481589703588,0.644977199750745,0.738996476214628,0.780202917168779,0.774439382871218
