"","Sens_DR","Spec_DR","Number_recieving_MTC_care","proportion_died_before_discharge","proportion_died_between_discharge_and_1_year","Years_lived","undiscounted_QALYs","discounted_QALYs","undiscounted_Costs","discounted_Costs","proportion_ISS_over_16","proportion_ISS_over_8_under_16"
"1",0.914869466515324,0.600614102423511,0.4448,0.0284,0.0186,32.5593794105644,26.3785383981281,13.9794750126498,62592.7500444037,35990.7909950618,0.0881,0.1485
"2",0.916004540295119,0.598201557188288,0.4471,0.0303,0.0182,32.904664506401,26.4273624679568,13.960528865606,46267.0683563304,27419.28442085,0.0881,0.1485
"3",0.910329171396141,0.599078846364733,0.4458,0.0685,0.019,31.438175949063,24.886516498744,13.2011357461476,74222.8466720527,40450.6421918719,0.0881,0.1485
"4",0.893303064699205,0.596885623423621,0.4463,0.0452,0.0187,33.1167943850201,25.7592828383242,13.4830513993441,84110.8783729343,45040.1728024974,0.0881,0.1485
"5",0.916004540295119,0.596337317688343,0.4488,0.0372,0.0167,31.0512541755862,24.6125614364467,13.2395926314174,39058.6436698766,24835.3250575069,0.0881,0.1485
"6",0.914869466515324,0.601052747011734,0.4444,0.0604,0.019,32.7946692873521,26.457048780971,13.8420514295687,61452.3083779231,34665.6781885943,0.0881,0.1485
"7",0.908059023836549,0.594692400482509,0.4496,0.0429,0.0185,32.2062555008449,25.6928838972179,13.6052090695907,64140.8836264763,35831.8301814013,0.0881,0.1485
"8",0.917139614074915,0.601381730452901,0.4443,0.0166,0.0184,32.1587295716308,25.8542315547852,13.8049501902543,97363.0116484616,52030.9154448934,0.0881,0.1485
"9",0.92622020431328,0.597433929158899,0.4487,0.0717,0.0153,31.5497999450517,24.7642552601994,13.1003529849183,66839.503837762,37510.0914119054,0.0881,0.1485
"10",0.89216799091941,0.600175457835289,0.4432,0.0436,0.0175,32.5787720077416,25.9619560744134,13.7278280216069,52013.193618345,30308.4358809302,0.0881,0.1485
"11",0.92622020431328,0.595789011953065,0.4502,0.0464,0.0174,32.8982018714102,26.1159495164967,13.7191560203593,60112.7340368993,34243.1278724694,0.0881,0.1485
"12",0.889897843359818,0.603355631099901,0.4401,0.0768,0.0179,32.0531695396291,25.1877619179034,13.21368514326,50130.8730863368,29436.5913507198,0.0881,0.1485
"13",0.92622020431328,0.593157144423731,0.4526,0.0407,0.0154,34.0654219428694,27.1500327913631,14.1233155471451,74011.0276667065,39754.6928227356,0.0881,0.1485
"14",0.919409761634506,0.597104945717732,0.4484,0.0339,0.0161,34.3900812130177,27.7620861877853,14.4190118548328,54942.6637510444,31744.1662442074,0.0881,0.1485
"15",0.908059023836549,0.604671564864569,0.4405,0.0785,0.0146,31.2362980897865,24.8917127352951,13.1933617565559,48369.7292787162,28820.3905523328,0.0881,0.1485
