"","Sens_DR","Spec_DR","Number_recieving_MTC_care","proportion_died_before_discharge","proportion_died_between_discharge_and_1_year","Years_lived","undiscounted_QALYs","discounted_QALYs","undiscounted_Costs","discounted_Costs","proportion_ISS_over_16","proportion_ISS_over_8_under_16"
"1",0.746878547105562,0.724860182037504,0.3167,0.0293,0.0185,32.5460767864235,26.3685532382873,13.9726528652439,62323.269940108,35798.754608841,0.0881,0.1485
"2",0.758229284903519,0.724311876302226,0.3182,0.0311,0.0187,32.8939598168731,26.4194332120421,13.9553398135301,46115.2265970276,27297.3559817012,0.0881,0.1485
"3",0.753688989784336,0.730781883978506,0.3119,0.0692,0.0191,31.4244288804016,24.8772975958705,13.1953654480808,74013.8413674883,40297.1169961451,0.0881,0.1485
"4",0.727582292849035,0.727821033008005,0.3123,0.0454,0.019,33.1054284588443,25.7518112037796,13.4784526470473,83937.1081932899,44909.1030678209,0.0881,0.1485
"5",0.766174801362088,0.727382388419783,0.3161,0.0373,0.0169,31.0433754267688,24.607197151832,13.2362978891221,38921.7604242927,24729.5161142506,0.0881,0.1485
"6",0.749148694665153,0.72321526483167,0.3184,0.0608,0.019,32.7897145963189,26.4533214785261,13.8394405159295,61316.9932482908,34554.3122203142,0.0881,0.1485
"7",0.758229284903519,0.725079504331615,0.3175,0.0438,0.0186,32.1810986056339,25.6746936508872,13.5949489191329,63843.0298273015,35641.416182658,0.0881,0.1485
"8",0.750283768444949,0.732755784625507,0.3098,0.0168,0.0186,32.1537870314202,25.8508661897406,13.8027743405576,97208.1887938303,51910.4409023558,0.0881,0.1485
"9",0.770715096481271,0.724750520890449,0.3189,0.0725,0.0155,31.5245982709207,24.7479612422577,13.0909281808134,66474.7664630819,37283.1650221205,0.0881,0.1485
"10",0.715096481271283,0.727053404978616,0.3119,0.0437,0.0177,32.5729880626329,25.9579505633652,13.7249583246296,51880.1694651351,30196.0525258769,0.0881,0.1485
"11",0.754824063564132,0.719048141243557,0.3227,0.0471,0.0173,32.882421026866,26.1047528036236,13.7133773598507,59874.6424685593,34098.9174510813,0.0881,0.1485
