"","Sens_DR","Spec_DR","Number_recieving_MTC_care","proportion_died_before_discharge","proportion_died_between_discharge_and_1_year","Years_lived","undiscounted_QALYs","discounted_QALYs","undiscounted_Costs","discounted_Costs","proportion_ISS_over_16","proportion_ISS_over_8_under_16"
"1",0.939841089670829,0.559271849983551,0.4847,0.0282,0.0186,32.5597664513931,26.3787721303617,13.9797002639358,62619.1188297497,36013.6447373811,0.0881,0.1485
"2",0.939841089670829,0.553021164601382,0.4904,0.0303,0.0181,32.9050589674523,26.4276363096689,13.960778283641,46286.2307749603,27438.3791835526,0.0881,0.1485
"3",0.929625425652667,0.55729794933655,0.4856,0.0684,0.019,31.4389667357791,24.8869728757938,13.2015354476069,74251.716346187,40476.8093933204,0.0881,0.1485
"4",0.921679909194098,0.551156925101437,0.4905,0.0452,0.0187,33.1167943850201,25.7592828383242,13.4830513993441,84129.2175695936,45058.5119991567,0.0881,0.1485
"5",0.93416572077185,0.556420660160105,0.4868,0.0372,0.0167,31.0512541755862,24.6125614364467,13.2395926314174,39071.0507886786,24847.7321763089,0.0881,0.1485
"6",0.935300794551646,0.556091676718938,0.4872,0.0604,0.019,32.7946692873521,26.457048780971,13.8420514295687,61467.689722802,34681.0595334733,0.0881,0.1485
"7",0.930760499432463,0.553898453777827,0.4888,0.0429,0.0185,32.2062555008449,25.6928838972179,13.6052090695907,64154.8639010784,35845.8104560034,0.0881,0.1485
"8",0.935300794551646,0.555982015571883,0.4873,0.0165,0.0184,32.1592950245297,25.8545891158312,13.8052752434002,97391.0699940012,52056.6432084583,0.0881,0.1485
"9",0.94211123723042,0.551924553130826,0.4916,0.0717,0.0153,31.5497999450517,24.7642552601994,13.1003529849183,66852.7492352995,37523.3368094429,0.0881,0.1485
"10",0.920544835414302,0.555324048689549,0.4866,0.0436,0.0175,32.5787720077416,25.9619560744134,13.7278280216069,52031.4399331337,30326.6821957189,0.0881,0.1485
"11",0.939841089670829,0.554446759513105,0.4891,0.0464,0.0174,32.8982018714102,26.1159495164967,13.7191560203593,60125.4871080447,34255.8809436148,0.0881,0.1485
"12",0.914869466515324,0.560258800307051,0.4816,0.0768,0.0178,32.0534452069935,25.1879171534356,13.2138300265356,50152.5835066384,29458.736167875,0.0881,0.1485
"13",0.94211123723042,0.55356947033666,0.4901,0.0406,0.0154,34.0667579177904,27.150875841835,14.1239926711145,74047.6114549575,39785.5818360439,0.0881,0.1485
"14",0.937570942111237,0.557517271630661,0.4861,0.0337,0.016,34.395899396043,27.7668612048363,14.4212666896386,55019.2511339733,31784.5410139249,0.0881,0.1485
"15",0.925085130533485,0.563987279306942,0.4791,0.0784,0.0146,31.2408350478427,24.8949308877622,13.1950326791541,48426.4213664516,28853.5003399494,0.0881,0.1485
"16",0.937570942111237,0.550169974777936,0.4928,0.0417,0.0172,33.1202247690066,25.9334621943029,13.5739729318311,70007.9308174232,38975.1920804965,0.0881,0.1485
"17",0.930760499432463,0.554117776071938,0.4886,0.0224,0.0178,32.5833514288844,25.6601571107349,13.600091838605,57816.7390996831,33242.169786369,0.0881,0.1485
