"","Sens_DR","Spec_DR","Number_recieving_MTC_care","proportion_died_before_discharge","proportion_died_between_discharge_and_1_year","Years_lived","undiscounted_QALYs","discounted_QALYs","undiscounted_Costs","discounted_Costs","proportion_ISS_over_16","proportion_ISS_over_8_under_16"
"406",0.699205448354143,0.76806667397741,0.2731,0.0384,0.0182,32.9385297413033,26.9641422735806,14.1902924413288,62171.0578590979,34882.2173544012,0.0881,0.1485
"407",0.7105561861521,0.767299045948021,0.2748,0.0638,0.0167,31.5055433932962,25.2648029665674,13.4147564671551,50667.3974100409,29787.9006833895,0.0881,0.1485
"408",0.735527809307605,0.760938699418796,0.2828,0.1501,0.014,29.4983230105791,23.625936129099,12.4534477038269,61577.4269200726,34770.3866266614,0.0881,0.1485
"409",0.679909194097616,0.770698541506744,0.269,0.0561,0.0158,34.6093314328154,27.3998614043592,14.0782648847131,46408.3102161297,27002.1169258731,0.0881,0.1485
"410",0.699205448354143,0.75885513762474,0.2815,0.0567,0.0212,32.2819072551166,26.2074322593413,13.7955017729465,57673.029019106,32696.6483232479,0.0881,0.1485
"411",0.720771850170261,0.764776839565742,0.278,0.1007,0.015,30.9564402750945,24.8845135851219,13.1423782890383,45213.3118995677,26749.635875427,0.0881,0.1485
"412",0.706015891032917,0.76532514530102,0.2762,0.1019,0.0135,32.277406721212,25.6799453246055,13.3561709513371,45164.1043488706,26999.0120881482,0.0881,0.1485
"413",0.678774120317821,0.766421756771576,0.2728,0.0235,0.0196,33.5637946234862,27.3298976994512,14.3557855188062,66596.903341378,36945.0619741485,0.0881,0.1485
"414",0.725312145289444,0.774865665094857,0.2692,0.0507,0.0178,31.2179310042662,24.6611690946338,13.1845032905661,67451.0538583606,37981.6505212628,0.0881,0.1485
"415",0.716231555051078,0.767518368242132,0.2751,0.0267,0.0197,32.9476615545377,26.7844557267399,14.1533746014625,70314.518651044,38792.2947774945,0.0881,0.1485
"416",0.70261066969353,0.755126658624849,0.2852,0.0462,0.0167,32.322879308676,26.2036540128972,13.8856269970444,69434.6788214375,38209.7902547315,0.0881,0.1485
"417",0.706015891032917,0.772343458712578,0.2698,0.0592,0.0182,31.8999868346109,25.6195068057198,13.5448929870215,78857.5043998854,42706.46530699,0.0881,0.1485
"418",0.661748013620885,0.77354973133019,0.2648,0.0342,0.0169,32.3131119723585,25.8571276713946,13.7272773372515,31135.9228121052,20947.9178326315,0.0881,0.1485
"419",0.684449489216799,0.78001973900647,0.2609,0.0304,0.0193,33.0976254980871,26.2554536497087,13.8293185362688,42707.8251843753,25894.3056876657,0.0881,0.1485
"420",0.740068104426788,0.767628029389187,0.2771,0.0231,0.0181,33.3166962890549,26.2971611308655,13.8594534952925,69344.5298235987,38330.090341138,0.0881,0.1485
"421",0.712826333711691,0.765105823006909,0.277,0.0362,0.0172,33.2105805349485,26.2001850773056,13.7576824775809,32814.6068152661,21200.7802395324,0.0881,0.1485
"422",0.700340522133939,0.761267682859963,0.2794,0.0724,0.0146,33.2789032860095,26.3532759542202,13.671286497478,100972.997111773,52607.362200518,0.0881,0.1485
"423",0.708286038592508,0.761048360565852,0.2803,0.0444,0.0158,32.5403859228057,25.3817144111875,13.3995886266738,58168.1400643052,33360.3357415503,0.0881,0.1485
"424",0.726447219069239,0.756442592389516,0.2861,0.0196,0.0195,33.4443918786066,26.4967786498436,13.9361046213207,68591.2627609674,38093.4807165069,0.0881,0.1485
"425",0.709421112372304,0.772124136418467,0.2703,0.0801,0.0148,30.3272128595518,23.9084074556917,12.8006361174362,75743.0970462172,42042.3415055962,0.0881,0.1485
"426",0.726447219069239,0.764886500712797,0.2784,0.0454,0.0186,32.7045973473898,25.8786932349077,13.6098046793514,62471.5707120814,35221.3552022397,0.0881,0.1485
"427",0.742338251986379,0.755016997477794,0.2888,0.0516,0.0204,34.6871852044558,27.0825238526509,13.9336531150278,62355.7342572463,34113.7523159533,0.0881,0.1485
"428",0.704880817253121,0.761925649742296,0.2792,0.0712,0.0171,31.3585494438442,25.2595890574715,13.4146723540853,88570.7955155238,48026.2438574998,0.0881,0.1485
"429",0.723041997729852,0.768176335124465,0.2751,0.0245,0.0198,34.2891294214366,26.8480759861084,13.9748322524445,68339.2678053633,37870.0204628695,0.0881,0.1485
"430",0.708286038592508,0.767847351683299,0.2741,0.0396,0.0172,33.7879833437405,26.808763090802,13.9914496436952,54655.4396414904,31279.3935719407,0.0881,0.1485
"431",0.736662883087401,0.765654128742187,0.2786,0.0289,0.0191,34.1970455648085,26.8016813838572,13.9426663419043,55067.8693539489,31614.6050093341,0.0881,0.1485
"432",0.695800227014756,0.762912600065797,0.2775,0.0386,0.0172,33.3824794391814,26.2959390401278,13.7693723320862,45795.1431480177,27708.7826992161,0.0881,0.1485
"433",0.706015891032917,0.770150235771466,0.2718,0.1128,0.0164,32.9799588070415,25.7131916728673,13.1706752962629,30058.5781754881,20297.3417159357,0.0881,0.1485
"434",0.725312145289444,0.763351244654019,0.2797,0.0424,0.0151,31.6899417692977,25.1848111086987,13.4416764606111,75496.3241500913,41463.3973098125,0.0881,0.1485
"435",0.698070374574347,0.760719377124685,0.2797,0.0402,0.0181,32.9241821417681,26.4254158795525,13.9239617668607,72594.6761921532,39440.5864305701,0.0881,0.1485
"436",0.707150964812713,0.768943963153855,0.273,0.0393,0.0181,32.9171355198247,26.0542769618282,13.7052095152264,47142.4502773317,28249.19492977,0.0881,0.1485
"437",0.715096481271283,0.769272946595021,0.2734,0.0639,0.0165,32.0572573951438,25.2230504813734,13.3027061911884,72656.6373756685,39614.9714918857,0.0881,0.1485
"438",0.706015891032917,0.767957012830354,0.2738,0.0412,0.0163,32.3926930627268,25.9247410608225,13.7305279249149,59557.6229709534,34307.439586833,0.0881,0.1485
"439",0.71850170261067,0.768176335124465,0.2747,0.0312,0.0171,32.2688594896577,25.2663039167427,13.4259494155886,78567.3278755592,42797.3778806108,0.0881,0.1485
"440",0.712826333711691,0.769382607742077,0.2731,0.0361,0.0174,33.1139010816082,27.2383148864133,14.3456868919497,42796.2308100757,26013.3611650838,0.0881,0.1485
"441",0.688989784335982,0.768285996271521,0.272,0.0557,0.018,33.6325948424287,27.1978519265413,14.1681603937573,80301.6911598088,43443.1714111083,0.0881,0.1485
