"","Sens_DR","Spec_DR","Number_recieving_MTC_care","proportion_died_before_discharge","proportion_died_between_discharge_and_1_year","Years_lived","undiscounted_QALYs","discounted_QALYs","undiscounted_Costs","discounted_Costs","proportion_ISS_over_16","proportion_ISS_over_8_under_16"
"1",0.835414301929625,0.630880579010856,0.4102,0.0289,0.0185,32.5494372386326,26.3711558913077,13.9746782532642,62412.9016902953,35876.1197794182,0.0881,0.1485
"2",0.829738933030647,0.625945827393355,0.4142,0.0308,0.0186,32.8969053251016,26.4216102154228,13.9569333418707,46176.6084975702,27351.9490682291,0.0881,0.1485
"3",0.824063564131669,0.630332273275579,0.4097,0.0689,0.019,31.4311498166611,24.8818492959213,13.1985150612863,74118.8512162254,40379.3891595497,0.0881,0.1485
"4",0.80249716231555,0.626713455422744,0.4111,0.0454,0.0189,33.1088171218565,25.7540716075494,13.4797844407255,84002.5311358961,44962.9647826109,0.0881,0.1485
"5",0.839954597048808,0.626384471981577,0.4147,0.0372,0.0168,31.0478741549585,24.6103537562699,13.2383017927251,38998.7785983508,24792.2362691967,0.0881,0.1485
"6",0.821793416572077,0.628577694922689,0.4111,0.0606,0.019,32.7911909222932,26.4544185372594,13.8404095601683,61379.704450896,34612.3926714953,0.0881,0.1485
"7",0.827468785471056,0.624191249040465,0.4156,0.0432,0.0185,32.1993025528796,25.6880154897744,13.6020471584398,64044.5180344971,35762.7581255769,0.0881,0.1485
"8",0.82633371169126,0.628358372628578,0.4117,0.0167,0.0186,32.1540656420667,25.851044401181,13.8029442449627,97255.5126397591,51956.3009742709,0.0881,0.1485
"9",0.829738933030647,0.623204298716965,0.4167,0.0722,0.0155,31.5297491181922,24.7511662351132,13.0931473943415,66580.320303805,37364.7201102037,0.0881,0.1485
"10",0.788876276958002,0.629564645246189,0.4073,0.0437,0.0176,32.5742943207483,25.9589103384476,13.7257149802469,51929.7294802502,30243.5352566291,0.0881,0.1485
"11",0.837684449489217,0.62057243118763,0.4198,0.0468,0.0173,32.8864626454145,26.1076603444644,13.7154044600059,59954.0436176255,34166.9090863345,0.0881,0.1485
"12",0.793416572077185,0.630332273275579,0.407,0.0774,0.0179,32.0419624629939,25.1803570330531,13.2090375654098,49970.5539572487,29320.8677172948,0.0881,0.1485
"13",0.847900113507378,0.623752604452243,0.4178,0.0413,0.0156,34.0504679231448,27.1393153013874,14.1172366532792,73819.2199137641,39632.452347084,0.0881,0.1485
"14",0.83427922814983,0.620791753481741,0.4193,0.0341,0.0165,34.3747239744379,27.7498561846379,14.4124295368263,54733.1657193009,31626.6459381332,0.0881,0.1485
"15",0.809307604994325,0.629235661805022,0.4094,0.0787,0.0149,31.2194452811132,24.8794279233453,13.1872404636449,48189.5040424118,28724.1314086571,0.0881,0.1485
"16",0.824063564131669,0.621230398069964,0.418,0.0421,0.0171,33.1169857753217,25.9314879999743,13.5726132010564,69909.449236454,38896.365015008,0.0881,0.1485
"17",0.833144154370034,0.625507182805132,0.4149,0.0228,0.018,32.5729035203162,25.653180682922,13.5958079496121,57686.8736770707,33148.2318448925,0.0881,0.1485
"18",0.803632236095346,0.626713455422744,0.4112,0.027,0.0164,31.4692890964344,25.0414802829183,13.4288007910437,46621.4965657362,28451.4944602827,0.0881,0.1485
"19",0.813847900113507,0.625397521658076,0.4133,0.0366,0.0179,34.1952337588562,27.1740655409432,14.1112488634,68575.0634987701,37915.6804539615,0.0881,0.1485
"20",0.819523269012486,0.634938041451914,0.4051,0.0342,0.0174,32.3393149482711,25.8070319428596,13.692757021099,42898.773883648,26109.1963526903,0.0881,0.1485
"21",0.844494892167991,0.629235661805022,0.4125,0.0445,0.0159,32.8065158952431,26.618904794843,14.018215898766,68927.1926352167,37747.6081958577,0.0881,0.1485
"22",0.835414301929625,0.625507182805132,0.4151,0.0462,0.018,31.9729393855927,25.0858620484346,13.2745616405775,58883.3374970501,33602.5032169514,0.0881,0.1485
"23",0.830874006810443,0.631428884746134,0.4093,0.0311,0.0168,33.3724044016733,26.1455648311703,13.7117647687436,67364.288980402,37201.8308970361,0.0881,0.1485
"24",0.844494892167991,0.631209562452023,0.4107,0.0812,0.0157,31.3915960926312,24.862382760863,13.1329546094212,60341.7808212956,33431.6130122742,0.0881,0.1485
"25",0.829738933030647,0.618159885952407,0.4213,0.0733,0.0168,32.3258031597322,26.1873968039514,13.7484990049841,56131.202177787,32276.1870644911,0.0881,0.1485
"26",0.836549375709421,0.632086851628468,0.4092,0.0487,0.0153,32.3334795667825,25.3820919827808,13.4093530491961,98181.8709684564,51922.0451222132,0.0881,0.1485
"27",0.846765039727582,0.633731768834302,0.4086,0.047,0.0182,31.3149577625627,25.0645290495035,13.3847734369089,81093.7402153321,44166.4105653712,0.0881,0.1485
"28",0.841089670828604,0.630770917863801,0.4108,0.0507,0.0159,33.5898246699312,26.2636652034151,13.6715381993476,90030.9353810816,47216.2606183228,0.0881,0.1485
"29",0.844494892167991,0.622984976422853,0.4182,0.0404,0.0196,32.9781632074937,25.6540571380327,13.4804157751756,73045.6505534885,39987.0438713975,0.0881,0.1485
"30",0.845629965947787,0.633731768834302,0.4085,0.0531,0.0167,32.4804554077118,25.869354846092,13.6203647397895,65584.148024939,36432.94271393,0.0881,0.1485
