"","Sens_DR","Spec_DR","Number_recieving_MTC_care","proportion_died_before_discharge","proportion_died_between_discharge_and_1_year","Years_lived","undiscounted_QALYs","discounted_QALYs","undiscounted_Costs","discounted_Costs","proportion_ISS_over_16","proportion_ISS_over_8_under_16"
"319",1,NA,1,0.1702,0.0315,18.880744549412,14.1920866233568,8.45579822832471,165163.820618293,98863.5377701382,1,0
"320",1,NA,1,0.2548,0.0197,16.9997022017783,13.0953143215377,7.87448375848699,177718.172701107,106587.945597265,1,0
"321",1,NA,1,0.2094,0.0275,17.1698898392771,13.0590965715679,7.89890134299775,211788.66141031,126929.91068417,1,0
"322",1,NA,1,0.1589,0.0218,19.0655556202767,13.9707497367366,8.36242365297923,191707.491192236,114196.765229651,1,0
"323",1,NA,1,0.1016,0.0257,19.1904222951523,12.7529659782819,7.72688441715248,208170.877039567,125268.834962512,1,0
"324",1,NA,1,0.1208,0.0256,17.9449956657209,13.64396234218,8.39065508052204,255963.793211469,155094.151857381,1,0
"325",1,NA,1,0.1441,0.0279,20.4767974372123,16.2964012634557,9.59227755491975,269434.178586508,154044.161842967,1,0
"326",1,NA,1,0.0957,0.0248,18.321423778713,12.3873463429754,7.60746457048353,159810.472437419,99522.8360934025,1,0
"327",1,NA,1,0.1635,0.0243,18.9125380444466,11.7084249227015,7.00024338433043,243195.270841897,142249.330216591,1,0
"328",1,NA,1,0.1658,0.0257,18.210055178516,12.2156593653071,7.39133241661099,186509.049945307,112694.189626442,1,0
"329",1,NA,1,0.158,0.0239,18.7483077449391,14.7876005359848,8.90130426845143,205745.263244484,122792.893901443,1,0
"330",1,NA,1,0.2199,0.0281,18.6397086328883,13.7747589376951,8.12654044137407,160041.235473648,94721.8265045852,1,0
"331",1,NA,1,0.1294,0.0231,20.2682126602443,13.1924958948847,7.82987428225059,188686.152882686,111470.035015656,1,0
"332",1,NA,1,0.1403,0.0261,19.9540002595542,14.4732654077002,8.5802379167917,229237.03397875,133694.096583751,1,0
"333",1,NA,1,0.1049,0.0254,18.7510166750219,13.2934898123583,8.11232087777899,161831.045111305,99820.383203577,1,0
"334",1,NA,1,0.0907,0.0269,20.8057886875002,15.2266769103772,9.05545413615578,290515.322139364,168112.713228795,1,0
"335",1,NA,1,0.1187,0.0272,20.802118076975,16.3857417940253,9.64660539072651,252832.113947814,145419.940169385,1,0
"336",1,NA,1,0.1721,0.0251,17.2498863161843,12.8102490868129,7.85131670757906,156761.298905619,97365.5488713344,1,0
"337",1,NA,1,0.1334,0.0297,19.7288396552377,12.729855798329,7.57642170486557,202545.108134763,119560.99598273,1,0
"338",1,NA,1,0.1832,0.0248,18.2662553568317,13.93962586934,8.38017395410751,196273.183645492,117350.952197335,1,0
"339",1,NA,1,0.1244,0.0264,18.6958698026003,13.4325613243774,8.14499958473728,259339.955055428,154323.188228327,1,0
"340",1,NA,1,0.1339,0.0269,18.851595566347,14.1009824656431,8.51605165793687,169400.524869999,102652.933690333,1,0
"341",1,NA,1,0.2033,0.0266,18.4414981814762,13.0933703216086,7.80553884046855,190482.283061931,112726.925638404,1,0
"342",1,NA,1,0.1055,0.0269,19.2610653741975,13.4264882518398,8.1040177828067,250559.979299749,148429.802613221,1,0
"343",1,NA,1,0.1467,0.026,18.0023280368933,11.7549302208272,7.14341755780273,201045.500264057,121813.056471832,1,0
"344",1,NA,1,0.2343,0.0227,17.1021281928348,12.401697255249,7.46948558008501,186172.242604504,111405.093745698,1,0
"345",1,NA,1,0.174,0.021,19.0157088566166,12.0001995791938,7.16495086885476,209863.090342823,123822.763189786,1,0
"346",1,NA,1,0.1478,0.0283,18.633344886188,13.9924628837783,8.42649094364459,214823.987434512,128097.52745569,1,0
"347",1,NA,1,0.1179,0.0331,19.9075846000953,14.4947502516837,8.6458309291815,194508.048177736,115288.892535879,1,0
"348",1,NA,1,0.1253,0.0218,17.5874495483016,11.8964133402204,7.3644479877377,190245.008971209,117804.883261424,1,0
"349",1,NA,1,0.1145,0.0252,18.7140101916843,12.6602100502956,7.70035182331102,220719.857127807,133322.276738582,1,0
"350",1,NA,1,0.1378,0.0255,17.920766863386,13.8047599028797,8.43820375408566,176591.778333842,108336.729061923,1,0
"351",1,NA,1,0.1459,0.0239,18.7062879203272,11.6157578767214,7.01770578453619,165711.492428357,100833.804247796,1,0
"352",1,NA,1,0.1236,0.0202,18.1269992233329,12.9910620819533,7.9663174913958,187362.009512354,114875.469910985,1,0
"353",1,NA,1,0.1325,0.0204,18.944288754411,13.640545361399,8.25755943780371,236760.605877916,141337.555625458,1,0
"354",1,NA,1,0.1122,0.0297,19.0521622179146,12.9428948988885,7.83141342568581,169154.91272657,103146.205001891,1,0
"355",1,NA,1,0.1484,0.0205,18.5292501396597,12.7212351274813,7.69607549293665,170070.651967222,103487.264741806,1,0
"356",1,NA,1,0.1331,0.0278,20.3648754740896,15.5772200676635,9.18167803506799,230240.626542499,133183.211091345,1,0
"357",1,NA,1,0.1367,0.0283,17.7835577490936,11.0489164326343,6.76578659926022,149579.134069146,93091.1847481981,1,0
"358",1,NA,1,0.1075,0.0249,20.2956914451076,13.485207282175,8.03561024959433,261136.666994424,152335.786449281,1,0
"359",1,NA,1,0.1319,0.0237,19.6721507696034,12.5163189775821,7.48697388772151,247010.868386453,145004.441211697,1,0
"360",1,NA,1,0.1857,0.0209,18.5926004999985,13.0570109868115,7.80749699663253,196194.716147773,116157.008594516,1,0
"361",1,NA,1,0.138,0.0241,20.7688807113932,13.9171269621412,8.17239099594962,257163.213693639,146797.013742431,1,0
"362",1,NA,1,0.1324,0.0258,19.0982444569844,14.2180380057786,8.57306234036111,205891.734890998,123302.154513181,1,0
"363",1,NA,1,0.1409,0.0318,18.7043280474118,12.5467530666886,7.56687511551563,230328.182995609,136904.504681794,1,0
"364",1,NA,1,0.1778,0.028,18.5800770125126,13.0833536380043,7.83552145113705,203093.03792323,120455.008517413,1,0
"365",1,NA,1,0.1238,0.0208,18.7093043212426,13.2730513683345,8.06582325529325,187163.675828339,113637.37246567,1,0
"366",1,NA,1,0.2306,0.0202,17.4538466104729,10.9037283026585,6.55231386999977,188607.919475249,112479.317012942,1,0
"367",1,NA,1,0.1504,0.0266,18.8239280070062,12.2601180665542,7.34731138592646,192228.958080898,114562.633230516,1,0
"368",1,NA,1,0.1129,0.0282,19.2910331313366,13.8729261591656,8.35199798960575,227281.10882896,135108.047478855,1,0
"369",1,NA,1,0.1467,0.0263,20.3680788396801,15.055696690198,8.89492730931421,254823.678078711,146906.728808459,1,0
"370",1,NA,1,0.1796,0.0311,18.6244870128112,15.4412164547764,9.22542417976174,219355.153947691,129247.971426333,1,0
"371",1,NA,1,0.1632,0.0253,17.6974625525081,13.6291848577525,8.28571593765232,180810.056199506,110038.421908276,1,0
"372",1,NA,1,0.1496,0.0266,19.519507660068,13.4184546502328,7.97550779898834,226798.87726925,132532.534988473,1,0
"373",1,NA,1,0.1219,0.0245,19.3720161591032,13.8349517483414,8.31120154500564,207818.31097738,123428.953356166,1,0
"374",1,NA,1,0.1297,0.026,18.2788146921444,12.306870471148,7.51777069744143,214697.864968154,130034.533903754,1,0
"375",1,NA,1,0.1702,0.0279,18.5368239363638,10.2016402313557,6.11721741724318,171206.316479561,103007.413110108,1,0
"376",1,NA,1,0.1415,0.0267,20.0630346883596,13.6288601872844,8.0543663617313,239503.361737597,138583.463839232,1,0
